f0_mean_hz,f0_std_hz,f0_range_st,voiced_ratio,vibrato_index,utt_id,singer_id,technique,group
440.75341796875,73.17060852050781,12.455121994018555,0.7131842713955281,14.716325759887695,EN-Alto-2__glissando__control__Love_Me_Like_You_Do__0008,EN-Alto-2,glissando,control
406.76336669921875,90.68293762207031,16.24026107788086,0.7880622837370242,12.948806762695312,EN-Alto-2__glissando__control__Love_Me_Like_You_Do__0009,EN-Alto-2,glissando,control
290.5189208984375,31.31585121154785,40.017539978027344,0.5891553701772679,9.399547576904297,EN-Alto-2__glissando__technique__Love_Me_Like_You_Do__0000,EN-Alto-2,glissando,technique
298.9525146484375,49.05629348754883,12.591997146606445,0.5915201654601862,8.872708320617676,EN-Alto-2__glissando__technique__Love_Me_Like_You_Do__0001,EN-Alto-2,glissando,technique
299.91180419921875,34.857154846191406,9.759028434753418,0.5695652173913044,8.319013595581055,EN-Alto-2__glissando__technique__Love_Me_Like_You_Do__0002,EN-Alto-2,glissando,technique
295.6729736328125,50.628517150878906,44.34357452392578,0.5799457994579946,9.272406578063965,EN-Alto-2__glissando__technique__Love_Me_Like_You_Do__0003,EN-Alto-2,glissando,technique
237.01364135742188,38.70317077636719,10.59250259399414,0.6943820224719102,6.343646049499512,EN-Alto-2__glissando__technique__Love_Me_Like_You_Do__0004,EN-Alto-2,glissando,technique
221.42982482910156,25.177600860595703,37.0897216796875,0.5715667311411993,7.220418930053711,EN-Alto-2__glissando__technique__Love_Me_Like_You_Do__0005,EN-Alto-2,glissando,technique
293.6495361328125,32.28472900390625,40.334781646728516,0.6430232558139535,9.633495330810547,EN-Alto-2__glissando__technique__Love_Me_Like_You_Do__0006,EN-Alto-2,glissando,technique
296.6715393066406,50.40872573852539,13.300939559936523,0.5977596741344195,10.915972709655762,EN-Alto-2__glissando__technique__Love_Me_Like_You_Do__0007,EN-Alto-2,glissando,technique
448.2695007324219,78.08407592773438,15.304533004760742,0.7177293934681181,16.93577766418457,EN-Alto-2__glissando__technique__Love_Me_Like_You_Do__0008,EN-Alto-2,glissando,technique
410.9348449707031,88.377685546875,18.43585968017578,0.7659222497932175,15.023687362670898,EN-Alto-2__glissando__technique__Love_Me_Like_You_Do__0009,EN-Alto-2,glissando,technique
229.078125,25.637474060058594,4.962054252624512,0.08032128514056225,7.967117786407471,EN-Alto-2__glissando__speech__Love_Me_Like_You_Do__0000,EN-Alto-2,glissando,speech
237.24392700195312,22.02411460876465,6.483684062957764,0.433931484502447,8.999244689941406,EN-Alto-2__glissando__speech__Love_Me_Like_You_Do__0001,EN-Alto-2,glissando,speech
238.18490600585938,33.46284103393555,36.69521713256836,0.18596059113300492,13.156298637390137,EN-Alto-2__glissando__speech__Love_Me_Like_You_Do__0002,EN-Alto-2,glissando,speech
222.80596923828125,33.742652893066406,38.014259338378906,0.16646115906288533,14.153874397277832,EN-Alto-2__glissando__speech__Love_Me_Like_You_Do__0003,EN-Alto-2,glissando,speech
227.8876190185547,17.9283504486084,36.39297866821289,0.3697478991596639,7.672518253326416,EN-Alto-2__glissando__speech__Love_Me_Like_You_Do__0004,EN-Alto-2,glissando,speech
232.34085083007812,17.46329116821289,36.096946716308594,0.3467048710601719,6.108341217041016,EN-Alto-2__glissando__speech__Love_Me_Like_You_Do__0005,EN-Alto-2,glissando,speech
217.19268798828125,21.30240249633789,35.052303314208984,0.3904,7.913823127746582,EN-Alto-2__glissando__speech__Love_Me_Like_You_Do__0007,EN-Alto-2,glissando,speech
217.51211547851562,24.038957595825195,36.19346237182617,0.36820652173913043,9.917183876037598,EN-Alto-2__glissando__speech__Love_Me_Like_You_Do__0009,EN-Alto-2,glissando,speech
287.308837890625,20.738300323486328,6.003531455993652,0.649602824360106,5.046481609344482,EN-Alto-2__glissando__control__Love_Story__0000,EN-Alto-2,glissando,control
277.1440734863281,26.593994140625,7.477725028991699,0.6242969628796401,5.774557113647461,EN-Alto-2__glissando__control__Love_Story__0001,EN-Alto-2,glissando,control
269.2880859375,31.344453811645508,40.501808166503906,0.6151142355008787,5.313953399658203,EN-Alto-2__glissando__control__Love_Story__0002,EN-Alto-2,glissando,control
331.3222351074219,39.751220703125,8.91917610168457,0.7817460317460317,7.18120813369751,EN-Alto-2__glissando__control__Love_Story__0003,EN-Alto-2,glissando,control
329.5491943359375,34.75553512573242,7.095789432525635,0.6419624217118998,10.866377830505371,EN-Alto-2__glissando__control__Love_Story__0004,EN-Alto-2,glissando,control
328.4384765625,32.1773681640625,5.950240612030029,0.6884550084889643,12.942349433898926,EN-Alto-2__glissando__control__Love_Story__0005,EN-Alto-2,glissando,control
287.55865478515625,18.24273681640625,5.706154823303223,0.6219931271477663,5.959735870361328,EN-Alto-2__glissando__technique__Love_Story__0000,EN-Alto-2,glissando,technique
275.0392150878906,28.90707778930664,40.23897933959961,0.679162072767365,7.884549140930176,EN-Alto-2__glissando__technique__Love_Story__0001,EN-Alto-2,glissando,technique
267.0920104980469,31.799484252929688,8.908716201782227,0.6101694915254238,5.701872825622559,EN-Alto-2__glissando__technique__Love_Story__0002,EN-Alto-2,glissando,technique
327.9560241699219,39.04112243652344,8.556620597839355,0.788339670468948,7.4817609786987305,EN-Alto-2__glissando__technique__Love_Story__0003,EN-Alto-2,glissando,technique
327.4873046875,33.20924758911133,6.193833827972412,0.7317919075144509,10.298858642578125,EN-Alto-2__glissando__technique__Love_Story__0004,EN-Alto-2,glissando,technique
329.6094055175781,30.99403953552246,6.87700080871582,0.7128975265017667,13.210671424865723,EN-Alto-2__glissando__technique__Love_Story__0005,EN-Alto-2,glissando,technique
218.85108947753906,22.01457405090332,7.445401668548584,0.46469622331691296,8.891337394714355,EN-Alto-2__glissando__speech__Love_Story__0001,EN-Alto-2,glissando,speech
212.24302673339844,15.977152824401855,5.09633731842041,0.4276422764227642,7.851878643035889,EN-Alto-2__glissando__speech__Love_Story__0002,EN-Alto-2,glissando,speech
221.5952911376953,24.836444854736328,8.226290702819824,0.2961165048543689,9.241657257080078,EN-Alto-2__glissando__speech__Love_Story__0003,EN-Alto-2,glissando,speech
225.75735473632812,21.63254737854004,35.419498443603516,0.2612359550561798,8.608536720275879,EN-Alto-2__glissando__speech__Love_Story__0004,EN-Alto-2,glissando,speech
216.9010772705078,9.590547561645508,3.3246335983276367,0.06607574536663981,7.332507133483887,EN-Alto-2__glissando__speech__Love_Story__0005,EN-Alto-2,glissando,speech
302.84881591796875,10.316851615905762,3.143832206726074,0.6934131736526946,3.397085189819336,EN-Alto-2__glissando__control__My_Heart_Will_Go_On__0000,EN-Alto-2,glissando,control
296.1408996582031,50.92673873901367,10.527952194213867,0.7263922518159807,4.009491443634033,EN-Alto-2__glissando__control__My_Heart_Will_Go_On__0001,EN-Alto-2,glissando,control
322.2285461425781,31.07635498046875,6.884015083312988,0.7153134635149023,5.19478702545166,EN-Alto-2__glissando__control__My_Heart_Will_Go_On__0002,EN-Alto-2,glissando,control
273.0043640136719,38.293617248535156,6.291566848754883,0.7497425334706488,3.16125750541687,EN-Alto-2__glissando__control__My_Heart_Will_Go_On__0003,EN-Alto-2,glissando,control
356.19036865234375,53.81885528564453,12.27892017364502,0.8095238095238095,6.450162887573242,EN-Alto-2__glissando__control__My_Heart_Will_Go_On__0004,EN-Alto-2,glissando,control
275.3764343261719,31.273849487304688,6.28800106048584,0.8063555114200596,3.5196328163146973,EN-Alto-2__glissando__control__My_Heart_Will_Go_On__0005,EN-Alto-2,glissando,control
352.6470031738281,54.744964599609375,12.016101837158203,0.8623619371282922,7.242510795593262,EN-Alto-2__glissando__control__My_Heart_Will_Go_On__0006,EN-Alto-2,glissando,control
324.8919982910156,31.253511428833008,7.498960971832275,0.7207112970711297,5.073536396026611,EN-Alto-2__glissando__control__My_Heart_Will_Go_On__0007,EN-Alto-2,glissando,control
323.5422058105469,30.24118423461914,43.164710998535156,0.7437619961612284,3.8365683555603027,EN-Alto-2__glissando__control__My_Heart_Will_Go_On__0008,EN-Alto-2,glissando,control
288.49749755859375,34.574337005615234,7.885642051696777,0.6850282485875706,3.449004888534546,EN-Alto-2__glissando__control__My_Heart_Will_Go_On__0009,EN-Alto-2,glissando,control
295.29742431640625,47.206600189208984,9.618754386901855,0.8534423994546694,3.996474266052246,EN-Alto-2__glissando__control__My_Heart_Will_Go_On__0010,EN-Alto-2,glissando,control
303.0726318359375,14.304527282714844,7.997045516967773,0.7414880201765448,5.831538677215576,EN-Alto-2__glissando__technique__My_Heart_Will_Go_On__0000,EN-Alto-2,glissando,technique
299.38433837890625,53.84189224243164,11.027762413024902,0.6929824561403509,5.067929744720459,EN-Alto-2__glissando__technique__My_Heart_Will_Go_On__0001,EN-Alto-2,glissando,technique
324.0726623535156,34.4941520690918,7.3979172706604,0.6894409937888198,5.87885046005249,EN-Alto-2__glissando__technique__My_Heart_Will_Go_On__0002,EN-Alto-2,glissando,technique
270.66546630859375,38.26407241821289,30.069896697998047,0.6649797570850202,3.2669625282287598,EN-Alto-2__glissando__technique__My_Heart_Will_Go_On__0003,EN-Alto-2,glissando,technique
357.0157165527344,55.09575271606445,12.733430862426758,0.8218588640275387,7.105269908905029,EN-Alto-2__glissando__technique__My_Heart_Will_Go_On__0004,EN-Alto-2,glissando,technique
273.0787353515625,33.25849151611328,8.156311988830566,0.7875494071146245,4.278187274932861,EN-Alto-2__glissando__technique__My_Heart_Will_Go_On__0005,EN-Alto-2,glissando,technique
353.0061950683594,54.334495544433594,12.527413368225098,0.8267918088737202,9.311787605285645,EN-Alto-2__glissando__technique__My_Heart_Will_Go_On__0006,EN-Alto-2,glissando,technique
321.9685974121094,30.620773315429688,7.699360370635986,0.833502538071066,5.525449752807617,EN-Alto-2__glissando__technique__My_Heart_Will_Go_On__0007,EN-Alto-2,glissando,technique
323.6789855957031,32.39984130859375,7.692163467407227,0.6746666666666666,5.827384948730469,EN-Alto-2__glissando__technique__My_Heart_Will_Go_On__0008,EN-Alto-2,glissando,technique
281.01556396484375,40.02931594848633,30.07250213623047,0.7555875991348233,5.85514497756958,EN-Alto-2__glissando__technique__My_Heart_Will_Go_On__0009,EN-Alto-2,glissando,technique
295.32537841796875,49.67564392089844,10.381341934204102,0.8546712802768166,4.831191062927246,EN-Alto-2__glissando__technique__My_Heart_Will_Go_On__0010,EN-Alto-2,glissando,technique
212.88165283203125,13.985947608947754,4.734438896179199,0.4503464203233256,7.751425743103027,EN-Alto-2__glissando__speech__My_Heart_Will_Go_On__0001,EN-Alto-2,glissando,speech
225.1338348388672,19.86756134033203,6.926521301269531,0.4264264264264264,9.23402214050293,EN-Alto-2__glissando__speech__My_Heart_Will_Go_On__0003,EN-Alto-2,glissando,speech
233.49862670898438,21.832059860229492,7.6551055908203125,0.3145833333333333,11.101887702941895,EN-Alto-2__glissando__speech__My_Heart_Will_Go_On__0004,EN-Alto-2,glissando,speech
230.51531982421875,26.001535415649414,7.756305694580078,0.5546875,12.92842960357666,EN-Alto-2__glissando__speech__My_Heart_Will_Go_On__0006,EN-Alto-2,glissando,speech
223.860107421875,15.025293350219727,5.907383918762207,0.5,7.348486423492432,EN-Alto-2__glissando__speech__My_Heart_Will_Go_On__0007,EN-Alto-2,glissando,speech
230.0005340576172,27.590648651123047,8.898531913757324,0.2732919254658385,12.634298324584961,EN-Alto-2__glissando__speech__My_Heart_Will_Go_On__0009,EN-Alto-2,glissando,speech
261.8291320800781,24.188093185424805,7.423673629760742,0.5581668625146886,6.3934645652771,EN-Alto-2__glissando__control__My_Love__0000,EN-Alto-2,glissando,control
216.82208251953125,23.636268615722656,7.368252754211426,0.7032569360675512,3.9740943908691406,EN-Alto-2__glissando__control__My_Love__0001,EN-Alto-2,glissando,control
269.3159484863281,55.44701385498047,12.60742473602295,0.7297872340425532,6.773274898529053,EN-Alto-2__glissando__control__My_Love__0002,EN-Alto-2,glissando,control
280.020263671875,51.19287109375,12.798542022705078,0.7659713168187744,6.638829708099365,EN-Alto-2__glissando__control__My_Love__0003,EN-Alto-2,glissando,control
208.8682861328125,32.28767395019531,9.292684555053711,0.677376171352075,5.007112979888916,EN-Alto-2__glissando__control__My_Love__0004,EN-Alto-2,glissando,control
279.74761962890625,52.504615783691406,12.814599990844727,0.7701863354037267,7.158135414123535,EN-Alto-2__glissando__control__My_Love__0005,EN-Alto-2,glissando,control
292.9095458984375,42.194496154785156,13.052906036376953,0.7909215955983494,6.853084564208984,EN-Alto-2__glissando__control__My_Love__0006,EN-Alto-2,glissando,control
257.8156433105469,27.315752029418945,8.716022491455078,0.6164736164736164,9.339118003845215,EN-Alto-2__glissando__technique__My_Love__0000,EN-Alto-2,glissando,technique
217.5342254638672,24.957000732421875,8.19129467010498,0.7887667887667887,5.787787437438965,EN-Alto-2__glissando__technique__My_Love__0001,EN-Alto-2,glissando,technique
271.68292236328125,55.45332717895508,13.030511856079102,0.7455121436114044,8.12370777130127,EN-Alto-2__glissando__technique__My_Love__0002,EN-Alto-2,glissando,technique
277.6497497558594,49.79547882080078,12.343049049377441,0.750465549348231,8.164168357849121,EN-Alto-2__glissando__technique__My_Love__0003,EN-Alto-2,glissando,technique
212.88491821289062,33.95724105834961,10.60499095916748,0.6310013717421125,8.878009796142578,EN-Alto-2__glissando__technique__My_Love__0004,EN-Alto-2,glissando,technique
274.275146484375,54.9238395690918,13.830127716064453,0.7561728395061729,10.801166534423828,EN-Alto-2__glissando__technique__My_Love__0005,EN-Alto-2,glissando,technique
290.72772216796875,40.5386962890625,13.422391891479492,0.766737138830162,9.502113342285156,EN-Alto-2__glissando__technique__My_Love__0006,EN-Alto-2,glissando,technique
156.5038604736328,58.02011489868164,31.75259017944336,0.10901162790697674,18.742395401000977,EN-Alto-2__glissando__speech__My_Love__0000,EN-Alto-2,glissando,speech
197.1193389892578,18.66057014465332,8.034852027893066,0.5751503006012024,9.78354549407959,EN-Alto-2__glissando__speech__My_Love__0001,EN-Alto-2,glissando,speech
187.85719299316406,47.92136001586914,34.41240692138672,0.2922437673130194,13.580243110656738,EN-Alto-2__glissando__speech__My_Love__0002,EN-Alto-2,glissando,speech
203.1568603515625,41.14808654785156,36.854530334472656,0.36809815950920244,13.940217018127441,EN-Alto-2__glissando__speech__My_Love__0003,EN-Alto-2,glissando,speech
206.31080627441406,25.877994537353516,35.98272705078125,0.24078624078624078,9.240010261535645,EN-Alto-2__glissando__speech__My_Love__0005,EN-Alto-2,glissando,speech
185.9322967529297,30.262147903442383,34.018577575683594,0.16363636363636364,12.966437339782715,EN-Alto-2__glissando__speech__My_Love__0006,EN-Alto-2,glissando,speech
332.0989074707031,63.34540557861328,14.171943664550781,0.6339100346020762,8.279838562011719,EN-Alto-2__glissando__control__Safe_and_Sound__0000,EN-Alto-2,glissando,control
346.6898498535156,74.31622314453125,13.996413230895996,0.8335067637877211,8.887224197387695,EN-Alto-2__glissando__control__Safe_and_Sound__0001,EN-Alto-2,glissando,control
369.4823303222656,63.2115478515625,13.009815216064453,0.6496815286624203,10.225117683410645,EN-Alto-2__glissando__control__Safe_and_Sound__0002,EN-Alto-2,glissando,control
392.39105224609375,58.34130859375,11.408212661743164,0.766016713091922,8.372211456298828,EN-Alto-2__glissando__control__Safe_and_Sound__0003,EN-Alto-2,glissando,control
338.2884521484375,47.06557083129883,7.740950584411621,0.5893416927899686,8.992999076843262,EN-Alto-2__glissando__control__Safe_and_Sound__0004,EN-Alto-2,glissando,control
334.2319030761719,63.490047454833984,14.005881309509277,0.6309127248501,7.860853672027588,EN-Alto-2__glissando__control__Safe_and_Sound__0005,EN-Alto-2,glissando,control
342.98321533203125,69.91913604736328,13.529485702514648,0.6962099125364432,10.34286880493164,EN-Alto-2__glissando__control__Safe_and_Sound__0006,EN-Alto-2,glissando,control
328.00836181640625,65.93917846679688,14.988781929016113,0.6226666666666667,9.013537406921387,EN-Alto-2__glissando__technique__Safe_and_Sound__0000,EN-Alto-2,glissando,technique
344.8516845703125,74.61709594726562,14.218620300292969,0.8328173374613003,9.84188175201416,EN-Alto-2__glissando__technique__Safe_and_Sound__0001,EN-Alto-2,glissando,technique
367.8796691894531,67.2506103515625,12.6292724609375,0.7071167883211679,9.994879722595215,EN-Alto-2__glissando__technique__Safe_and_Sound__0002,EN-Alto-2,glissando,technique
392.9424743652344,62.67510986328125,10.900187492370605,0.8011152416356877,8.699590682983398,EN-Alto-2__glissando__technique__Safe_and_Sound__0003,EN-Alto-2,glissando,technique
332.09649658203125,48.924190521240234,10.517155647277832,0.6990077177508269,9.3175630569458,EN-Alto-2__glissando__technique__Safe_and_Sound__0004,EN-Alto-2,glissando,technique
326.70318603515625,66.73047637939453,13.859492301940918,0.7179135209334249,8.331689834594727,EN-Alto-2__glissando__technique__Safe_and_Sound__0005,EN-Alto-2,glissando,technique
342.1793212890625,72.37567901611328,14.265519142150879,0.7309284447072738,11.443880081176758,EN-Alto-2__glissando__technique__Safe_and_Sound__0006,EN-Alto-2,glissando,technique
227.9012451171875,19.666723251342773,8.592436790466309,0.41025641025641024,7.855283737182617,EN-Alto-2__glissando__speech__Safe_and_Sound__0000,EN-Alto-2,glissando,speech
220.5052032470703,24.683197021484375,8.415653228759766,0.4496815286624204,12.098884582519531,EN-Alto-2__glissando__speech__Safe_and_Sound__0001,EN-Alto-2,glissando,speech
209.73487854003906,14.01945686340332,5.868732452392578,0.1449511400651466,7.735443592071533,EN-Alto-2__glissando__speech__Safe_and_Sound__0002,EN-Alto-2,glissando,speech
222.12120056152344,21.510150909423828,8.117144584655762,0.44963503649635034,9.62216854095459,EN-Alto-2__glissando__speech__Safe_and_Sound__0003,EN-Alto-2,glissando,speech
220.7546844482422,20.29022979736328,7.434534072875977,0.3974468085106383,9.512022018432617,EN-Alto-2__glissando__speech__Safe_and_Sound__0005,EN-Alto-2,glissando,speech
218.46957397460938,18.745967864990234,7.388067245483398,0.3016393442622951,8.717508316040039,EN-Alto-2__glissando__speech__Safe_and_Sound__0006,EN-Alto-2,glissando,speech
297.3421936035156,35.03948974609375,40.4859504699707,0.3205619412515964,6.676671504974365,EN-Alto-2__glissando__control__Someone_Like_You__0000,EN-Alto-2,glissando,control
270.4545593261719,37.77732849121094,7.8556952476501465,0.817910447761194,6.12993860244751,EN-Alto-2__glissando__control__Someone_Like_You__0001,EN-Alto-2,glissando,control
271.6186828613281,40.5667839050293,9.69860553741455,0.8091286307053942,7.510969638824463,EN-Alto-2__glissando__control__Someone_Like_You__0002,EN-Alto-2,glissando,control
232.03228759765625,36.00373840332031,37.39548873901367,0.6088154269972452,8.475923538208008,EN-Alto-2__glissando__control__Someone_Like_You__0003,EN-Alto-2,glissando,control
306.5616149902344,30.297626495361328,6.064727783203125,0.7475035663338089,5.735658168792725,EN-Alto-2__glissando__control__Someone_Like_You__0004,EN-Alto-2,glissando,control
224.68902587890625,34.29582214355469,37.53700256347656,0.6932270916334662,5.862473964691162,EN-Alto-2__glissando__control__Someone_Like_You__0005,EN-Alto-2,glissando,control
245.85549926757812,21.53719711303711,6.029183387756348,0.7840269966254219,7.161788463592529,EN-Alto-2__glissando__control__Someone_Like_You__0006,EN-Alto-2,glissando,control
239.81214904785156,29.231006622314453,37.47528839111328,0.7301808066759388,6.6806640625,EN-Alto-2__glissando__control__Someone_Like_You__0007,EN-Alto-2,glissando,control
407.19622802734375,31.901081085205078,4.768626689910889,0.6037514654161782,6.42161750793457,EN-Alto-2__glissando__control__Someone_Like_You__0008,EN-Alto-2,glissando,control
393.8720703125,35.88356018066406,6.361337661743164,0.8667582417582418,9.134800910949707,EN-Alto-2__glissando__control__Someone_Like_You__0009,EN-Alto-2,glissando,control
532.631591796875,57.367958068847656,9.803345680236816,0.8603988603988604,13.308408737182617,EN-Alto-2__glissando__control__Someone_Like_You__0010,EN-Alto-2,glissando,control
370.06878662109375,39.626609802246094,7.193470478057861,0.9055007052186178,7.462501049041748,EN-Alto-2__glissando__control__Someone_Like_You__0011,EN-Alto-2,glissando,control
311.34234619140625,87.17449951171875,45.51955795288086,0.6809583858764187,6.054868221282959,EN-Alto-2__glissando__control__Someone_Like_You__0012,EN-Alto-2,glissando,control
278.7414855957031,39.501041412353516,7.730140686035156,0.5064011379800853,6.5041184425354,EN-Alto-2__glissando__technique__Someone_Like_You__0000,EN-Alto-2,glissando,technique
269.8228759765625,38.4772834777832,9.645873069763184,0.8551829268292683,6.60548210144043,EN-Alto-2__glissando__technique__Someone_Like_You__0001,EN-Alto-2,glissando,technique
268.97265625,43.93675231933594,12.792080879211426,0.8493975903614458,9.430700302124023,EN-Alto-2__glissando__technique__Someone_Like_You__0002,EN-Alto-2,glissando,technique
227.62396240234375,35.50535583496094,9.234602928161621,0.7423638778220452,5.7058634757995605,EN-Alto-2__glissando__technique__Someone_Like_You__0003,EN-Alto-2,glissando,technique
300.1172790527344,32.68086242675781,7.64761209487915,0.8257575757575758,8.728401184082031,EN-Alto-2__glissando__technique__Someone_Like_You__0004,EN-Alto-2,glissando,technique
225.7273406982422,31.833499908447266,8.87024974822998,0.826265389876881,6.511355876922607,EN-Alto-2__glissando__technique__Someone_Like_You__0005,EN-Alto-2,glissando,technique
243.31265258789062,22.071189880371094,6.489669322967529,0.7620087336244541,9.133139610290527,EN-Alto-2__glissando__technique__Someone_Like_You__0006,EN-Alto-2,glissando,technique
237.92921447753906,30.440385818481445,8.504987716674805,0.7839335180055401,8.66746997833252,EN-Alto-2__glissando__technique__Someone_Like_You__0007,EN-Alto-2,glissando,technique
408.2386474609375,28.725574493408203,4.143186569213867,0.5883152173913043,6.798420429229736,EN-Alto-2__glissando__technique__Someone_Like_You__0008,EN-Alto-2,glissando,technique
423.8263854980469,79.257568359375,13.776994705200195,0.8772893772893773,10.486244201660156,EN-Alto-2__glissando__technique__Someone_Like_You__0009,EN-Alto-2,glissando,technique
507.16192626953125,57.78463363647461,8.866556167602539,0.8736141906873615,15.260345458984375,EN-Alto-2__glissando__technique__Someone_Like_You__0010,EN-Alto-2,glissando,technique
369.93798828125,41.24082565307617,12.763490676879883,0.8772663877266388,10.112895965576172,EN-Alto-2__glissando__technique__Someone_Like_You__0011,EN-Alto-2,glissando,technique
301.4822082519531,80.23184204101562,12.658430099487305,0.7556346381969158,6.934493541717529,EN-Alto-2__glissando__technique__Someone_Like_You__0012,EN-Alto-2,glissando,technique
33.621341705322266,0.9717012047767639,1.4928512573242188,0.1918819188191882,0.8644442558288574,EN-Alto-2__glissando__speech__Someone_Like_You__0000,EN-Alto-2,glissando,speech
32.44015884399414,0.18190033733844757,0.3055152893066406,0.034161490683229816,0.0,EN-Alto-2__glissando__speech__Someone_Like_You__0001,EN-Alto-2,glissando,speech
198.7183074951172,26.01921272277832,33.44761657714844,0.4065281899109792,6.7915802001953125,EN-Alto-2__glissando__speech__Someone_Like_You__0002,EN-Alto-2,glissando,speech
189.5067901611328,40.46881866455078,33.06959533691406,0.3140096618357488,7.764100551605225,EN-Alto-2__glissando__speech__Someone_Like_You__0005,EN-Alto-2,glissando,speech
207.2488250732422,13.868599891662598,6.443739891052246,0.36671368124118475,7.915823459625244,EN-Alto-2__glissando__speech__Someone_Like_You__0006,EN-Alto-2,glissando,speech
180.56881713867188,67.22612762451172,35.93199920654297,0.1898854961832061,22.23200798034668,EN-Alto-2__glissando__speech__Someone_Like_You__0007,EN-Alto-2,glissando,speech
211.4600372314453,35.79853057861328,35.8461799621582,0.36342042755344417,13.642308235168457,EN-Alto-2__glissando__speech__Someone_Like_You__0008,EN-Alto-2,glissando,speech
219.65283203125,36.6643180847168,35.12285614013672,0.1655328798185941,13.429997444152832,EN-Alto-2__glissando__speech__Someone_Like_You__0012,EN-Alto-2,glissando,speech
211.51614379882812,55.453304290771484,38.62957000732422,0.3629310344827586,15.552216529846191,EN-Alto-2__glissando__control__Someone_You_Loved__0000,EN-Alto-2,glissando,control
246.056640625,65.25952911376953,43.643882751464844,0.6608695652173913,14.526005744934082,EN-Alto-2__glissando__control__Someone_You_Loved__0001,EN-Alto-2,glissando,control
287.40087890625,54.6630973815918,10.078107833862305,0.7443946188340808,10.38225269317627,EN-Alto-2__glissando__control__Someone_You_Loved__0002,EN-Alto-2,glissando,control
325.5735778808594,54.65258026123047,10.7278470993042,0.7461447212336892,11.09807014465332,EN-Alto-2__glissando__control__Someone_You_Loved__0003,EN-Alto-2,glissando,control
367.3569030761719,52.825889587402344,46.167293548583984,0.75,12.078956604003906,EN-Alto-2__glissando__control__Someone_You_Loved__0004,EN-Alto-2,glissando,control
354.6649475097656,44.06324768066406,44.61233139038086,0.73407917383821,7.967774391174316,EN-Alto-2__glissando__control__Someone_You_Loved__0005,EN-Alto-2,glissando,control
221.7239990234375,53.8102912902832,39.816898345947266,0.41194029850746267,14.270886421203613,EN-Alto-2__glissando__technique__Someone_You_Loved__0000,EN-Alto-2,glissando,technique
251.7865447998047,67.70323181152344,44.23191833496094,0.6938997821350763,13.897531509399414,EN-Alto-2__glissando__technique__Someone_You_Loved__0001,EN-Alto-2,glissando,technique
288.9122314453125,56.381492614746094,11.283364295959473,0.7684210526315789,11.945160865783691,EN-Alto-2__glissando__technique__Someone_You_Loved__0002,EN-Alto-2,glissando,technique
329.6936340332031,56.13761901855469,12.087608337402344,0.75177304964539,13.716409683227539,EN-Alto-2__glissando__technique__Someone_You_Loved__0003,EN-Alto-2,glissando,technique
373.9945068359375,47.15904998779297,10.028584480285645,0.7304730473047305,13.737611770629883,EN-Alto-2__glissando__technique__Someone_You_Loved__0004,EN-Alto-2,glissando,technique
362.6175537109375,44.56008529663086,46.31734085083008,0.7848990342405618,9.650877952575684,EN-Alto-2__glissando__technique__Someone_You_Loved__0005,EN-Alto-2,glissando,technique
217.54710388183594,39.330081939697266,35.87718200683594,0.3979289940828402,12.484463691711426,EN-Alto-2__glissando__speech__Someone_You_Loved__0000,EN-Alto-2,glissando,speech
227.48690795898438,18.49492073059082,7.502985954284668,0.5357142857142857,10.501481056213379,EN-Alto-2__glissando__speech__Someone_You_Loved__0001,EN-Alto-2,glissando,speech
233.37130737304688,27.960254669189453,37.32612991333008,0.44306418219461696,6.968721866607666,EN-Alto-2__glissando__speech__Someone_You_Loved__0002,EN-Alto-2,glissando,speech
208.97705078125,52.32540512084961,36.1960563659668,0.17263843648208468,13.457807540893555,EN-Alto-2__glissando__speech__Someone_You_Loved__0003,EN-Alto-2,glissando,speech
217.24708557128906,47.55820846557617,36.8775749206543,0.490613266583229,16.251352310180664,EN-Alto-2__glissando__speech__Someone_You_Loved__0004,EN-Alto-2,glissando,speech
215.15304565429688,43.857810974121094,36.031959533691406,0.49772727272727274,11.346052169799805,EN-Alto-2__glissando__speech__Someone_You_Loved__0005,EN-Alto-2,glissando,speech
243.5572967529297,39.43487548828125,10.958745956420898,0.6599394550958627,7.836263179779053,EN-Alto-2__glissando__control__What_Are_Words__0000,EN-Alto-2,glissando,control
271.017333984375,36.09608840942383,8.755671501159668,0.7407087294727744,7.918066024780273,EN-Alto-2__glissando__control__What_Are_Words__0001,EN-Alto-2,glissando,control
247.46771240234375,31.911819458007812,10.645527839660645,0.7506404782237404,7.37661600112915,EN-Alto-2__glissando__control__What_Are_Words__0002,EN-Alto-2,glissando,control
378.0067443847656,52.30516052246094,11.786911010742188,0.8375568551007148,9.09669303894043,EN-Alto-2__glissando__control__What_Are_Words__0003,EN-Alto-2,glissando,control
356.5315856933594,72.59772491455078,15.389894485473633,0.815581253804017,8.613632202148438,EN-Alto-2__glissando__control__What_Are_Words__0004,EN-Alto-2,glissando,control
243.22079467773438,39.06736755371094,10.374939918518066,0.6751101321585903,8.511043548583984,EN-Alto-2__glissando__control__What_Are_Words__0005,EN-Alto-2,glissando,control
270.02978515625,35.34254837036133,9.367945671081543,0.7901023890784983,7.329997539520264,EN-Alto-2__glissando__control__What_Are_Words__0006,EN-Alto-2,glissando,control
